match_id,season,start_date,innings,batting_team,bowling_team,partnership,runs_off_bat,net_runs,batter1,batter1_runs,batter2,batter2_runs,message,partner_labels
1252265,2021,29-05-2021,1,Thunder,Western Storm,EL Lamb & GEB Boyce,19,21,EL Lamb,8,GEB Boyce,11,vs Western Storm (29-05-2021),EL Lamb & GEB Boyce (Thunder)
1252265,2021,29-05-2021,1,Thunder,Western Storm,L Marshall & KL Cross,0,0,L Marshall,0,KL Cross,0,vs Western Storm (29-05-2021),L Marshall & KL Cross (Thunder)
1252265,2021,29-05-2021,1,Thunder,Western Storm,N Brown & EL Lamb,12,12,N Brown,8,EL Lamb,4,vs Western Storm (29-05-2021),N Brown & EL Lamb (Thunder)
1252265,2021,29-05-2021,1,Thunder,Western Storm,P Cleary & EL Lamb,162,177,P Cleary,79,EL Lamb,83,vs Western Storm (29-05-2021),P Cleary & EL Lamb (Thunder)
1252265,2021,29-05-2021,1,Thunder,Western Storm,S Ecclestone & EL Lamb,35,37,S Ecclestone,15,EL Lamb,20,vs Western Storm (29-05-2021),S Ecclestone & EL Lamb (Thunder)
1252265,2021,29-05-2021,1,Thunder,Western Storm,S Ecclestone & KL Cross,27,28,S Ecclestone,22,KL Cross,5,vs Western Storm (29-05-2021),S Ecclestone & KL Cross (Thunder)
1252265,2021,29-05-2021,2,Western Storm,Thunder,DR Gibson & A Shrubsole,0,0,DR Gibson,0,A Shrubsole,0,vs Thunder (29-05-2021),DR Gibson & A Shrubsole (Western Storm)
1252265,2021,29-05-2021,2,Western Storm,Thunder,DR Gibson & FMK Morris,8,8,DR Gibson,2,FMK Morris,6,vs Thunder (29-05-2021),DR Gibson & FMK Morris (Western Storm)
1252265,2021,29-05-2021,2,Western Storm,Thunder,HC Knight & FMK Morris,27,28,HC Knight,8,FMK Morris,19,vs Thunder (29-05-2021),HC Knight & FMK Morris (Western Storm)
1252265,2021,29-05-2021,2,Western Storm,Thunder,HC Knight & GM Hennessy,75,79,HC Knight,52,GM Hennessy,23,vs Thunder (29-05-2021),HC Knight & GM Hennessy (Western Storm)
1252265,2021,29-05-2021,2,Western Storm,Thunder,L Filer & A Shrubsole,37,43,L Filer,6,A Shrubsole,31,vs Thunder (29-05-2021),L Filer & A Shrubsole (Western Storm)
1252265,2021,29-05-2021,2,Western Storm,Thunder,LA Parfitt & HC Knight,16,17,LA Parfitt,10,HC Knight,6,vs Thunder (29-05-2021),LA Parfitt & HC Knight (Western Storm)
1252265,2021,29-05-2021,2,Western Storm,Thunder,MJ Robbins & A Shrubsole,0,0,MJ Robbins,0,A Shrubsole,0,vs Thunder (29-05-2021),MJ Robbins & A Shrubsole (Western Storm)
1252265,2021,29-05-2021,2,Western Storm,Thunder,N Harvey & A Shrubsole,42,49,N Harvey,12,A Shrubsole,30,vs Thunder (29-05-2021),N Harvey & A Shrubsole (Western Storm)
1252265,2021,29-05-2021,2,Western Storm,Thunder,NAJ Wraith & HC Knight,12,12,NAJ Wraith,6,HC Knight,6,vs Thunder (29-05-2021),NAJ Wraith & HC Knight (Western Storm)
1252265,2021,29-05-2021,2,Western Storm,Thunder,HC Knight & SN Luff,54,59,HC Knight,19,SN Luff,35,vs Thunder (29-05-2021),HC Knight & SN Luff (Western Storm)
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,SIR Dunkley & A Capsey,0,0,SIR Dunkley,0,A Capsey,0,vs Sunrisers (29-05-2021),SIR Dunkley & A Capsey (South East Stars)
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,SIR Dunkley & A Cranstone,44,52,SIR Dunkley,29,A Cranstone,15,vs Sunrisers (29-05-2021),SIR Dunkley & A Cranstone (South East Stars)
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,BF Smith & AN Davidson-Richards,98,107,BF Smith,59,AN Davidson-Richards,39,vs Sunrisers (29-05-2021),BF Smith & AN Davidson-Richards (South East Stars)
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,KE White & SIR Dunkley,2,3,KE White,0,SIR Dunkley,2,vs Sunrisers (29-05-2021),KE White & SIR Dunkley (South East Stars)
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,R Southby & SIR Dunkley,36,44,R Southby,6,SIR Dunkley,30,vs Sunrisers (29-05-2021),R Southby & SIR Dunkley (South East Stars)
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,AN Davidson-Richards & SIR Dunkley,19,30,AN Davidson-Richards,14,SIR Dunkley,5,vs Sunrisers (29-05-2021),AN Davidson-Richards & SIR Dunkley (South East Stars)
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,SIR Dunkley & GJ Gibbs,48,53,SIR Dunkley,17,GJ Gibbs,31,vs Sunrisers (29-05-2021),SIR Dunkley & GJ Gibbs (South East Stars)
1252266,2021,29-05-2021,1,South East Stars,Sunrisers,SIR Dunkley & NE Farrant,33,35,SIR Dunkley,21,NE Farrant,12,vs Sunrisers (29-05-2021),SIR Dunkley & NE Farrant (South East Stars)
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,AD Carr & AJ Macleod,14,18,AD Carr,7,AJ Macleod,7,vs South East Stars (29-05-2021),AD Carr & AJ Macleod (Sunrisers)
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,AJ Macleod & CL Griffith,14,14,AJ Macleod,5,CL Griffith,9,vs South East Stars (29-05-2021),AJ Macleod & CL Griffith (Sunrisers)
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,FC Wilson & AJ Macleod,9,10,FC Wilson,9,AJ Macleod,0,vs South East Stars (29-05-2021),FC Wilson & AJ Macleod (Sunrisers)
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,FC Wilson & ND Dattani,2,2,FC Wilson,1,ND Dattani,1,vs South East Stars (29-05-2021),FC Wilson & ND Dattani (Sunrisers)
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,KS Castle & G Scrivens,0,0,KS Castle,0,G Scrivens,0,vs South East Stars (29-05-2021),KS Castle & G Scrivens (Sunrisers)
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,G Scrivens & ND Dattani,34,36,G Scrivens,24,ND Dattani,10,vs South East Stars (29-05-2021),G Scrivens & ND Dattani (Sunrisers)
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,G Scrivens & J Gardner,23,23,G Scrivens,12,J Gardner,11,vs South East Stars (29-05-2021),G Scrivens & J Gardner (Sunrisers)
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,K Speed & KS Castle,1,1,K Speed,1,KS Castle,0,vs South East Stars (29-05-2021),K Speed & KS Castle (Sunrisers)
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,KS Castle & GKS Gole,12,12,KS Castle,2,GKS Gole,10,vs South East Stars (29-05-2021),KS Castle & GKS Gole (Sunrisers)
1252266,2021,29-05-2021,2,Sunrisers,South East Stars,MK Villiers & ND Dattani,70,73,MK Villiers,34,ND Dattani,36,vs South East Stars (29-05-2021),MK Villiers & ND Dattani (Sunrisers)
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,KE Bryce & TT Beaumont,19,25,KE Bryce,13,TT Beaumont,6,vs Southern Vipers (29-05-2021),KE Bryce & TT Beaumont (Lightning)
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,KL Gordon & Y Graves,16,17,KL Gordon,11,Y Graves,5,vs Southern Vipers (29-05-2021),KL Gordon & Y Graves (Lightning)
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,LF Higham & T Graves,25,26,LF Higham,9,T Graves,16,vs Southern Vipers (29-05-2021),LF Higham & T Graves (Lightning)
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,LF Higham & TT Beaumont,55,59,LF Higham,23,TT Beaumont,32,vs Southern Vipers (29-05-2021),LF Higham & TT Beaumont (Lightning)
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,ML Kirk & TT Beaumont,1,1,ML Kirk,0,TT Beaumont,1,vs Southern Vipers (29-05-2021),ML Kirk & TT Beaumont (Lightning)
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,SB Odedra & TT Beaumont,32,34,SB Odedra,15,TT Beaumont,17,vs Southern Vipers (29-05-2021),SB Odedra & TT Beaumont (Lightning)
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,TT Beaumont & SJ Bryce,0,0,TT Beaumont,0,SJ Bryce,0,vs Southern Vipers (29-05-2021),TT Beaumont & SJ Bryce (Lightning)
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,T Graves & Y Graves,32,34,T Graves,16,Y Graves,16,vs Southern Vipers (29-05-2021),T Graves & Y Graves (Lightning)
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,TT Beaumont & AJ Freeborn,10,17,TT Beaumont,1,AJ Freeborn,9,vs Southern Vipers (29-05-2021),TT Beaumont & AJ Freeborn (Lightning)
1252267,2021,29-05-2021,1,Lightning,Southern Vipers,Y Graves & S Munro,1,1,Y Graves,1,S Munro,0,vs Southern Vipers (29-05-2021),Y Graves & S Munro (Lightning)
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,CE Dean & GA Elwiss,14,17,CE Dean,12,GA Elwiss,2,vs Lightning (29-05-2021),CE Dean & GA Elwiss (Southern Vipers)
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,GA Elwiss & ME Bouchier,15,17,GA Elwiss,8,ME Bouchier,7,vs Lightning (29-05-2021),GA Elwiss & ME Bouchier (Southern Vipers)
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,GL Adams & DN Wyatt,56,60,GL Adams,28,DN Wyatt,28,vs Lightning (29-05-2021),GL Adams & DN Wyatt (Southern Vipers)
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,ME Bouchier & DN Wyatt,39,41,ME Bouchier,14,DN Wyatt,25,vs Lightning (29-05-2021),ME Bouchier & DN Wyatt (Southern Vipers)
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,PJ Scholfield & CE Dean,34,36,PJ Scholfield,14,CE Dean,20,vs Lightning (29-05-2021),PJ Scholfield & CE Dean (Southern Vipers)
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,E Windsor & PJ Scholfield,39,41,E Windsor,15,PJ Scholfield,24,vs Lightning (29-05-2021),E Windsor & PJ Scholfield (Southern Vipers)
1252267,2021,29-05-2021,2,Southern Vipers,Lightning,TG Norris & PJ Scholfield,3,3,TG Norris,3,PJ Scholfield,0,vs Lightning (29-05-2021),TG Norris & PJ Scholfield (Southern Vipers)
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,A Campbell & SL Kalis,15,16,A Campbell,9,SL Kalis,6,vs Lightning (31-05-2021),A Campbell & SL Kalis (Northern Diamonds)
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,AL MacDonald & BA Langston,13,13,AL MacDonald,2,BA Langston,11,vs Lightning (31-05-2021),AL MacDonald & BA Langston (Northern Diamonds)
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,SL Kalis & HJ Armitage,0,0,SL Kalis,0,HJ Armitage,0,vs Lightning (31-05-2021),SL Kalis & HJ Armitage (Northern Diamonds)
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,HL Fenby & AL MacDonald,2,2,HL Fenby,1,AL MacDonald,1,vs Lightning (31-05-2021),HL Fenby & AL MacDonald (Northern Diamonds)
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,JL Gunn & A Campbell,3,4,JL Gunn,3,A Campbell,0,vs Lightning (31-05-2021),JL Gunn & A Campbell (Northern Diamonds)
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,JL Gunn & AL MacDonald,73,81,JL Gunn,37,AL MacDonald,36,vs Lightning (31-05-2021),JL Gunn & AL MacDonald (Northern Diamonds)
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,KA Levick & HL Fenby,4,5,KA Levick,3,HL Fenby,1,vs Lightning (31-05-2021),KA Levick & HL Fenby (Northern Diamonds)
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,KH Brunt & SL Kalis,2,2,KH Brunt,1,SL Kalis,1,vs Lightning (31-05-2021),KH Brunt & SL Kalis (Northern Diamonds)
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,L Winfield & HJ Armitage,2,2,L Winfield,2,HJ Armitage,0,vs Lightning (31-05-2021),L Winfield & HJ Armitage (Northern Diamonds)
1252268,2021,31-05-2021,1,Northern Diamonds,Lightning,NR Sciver & HJ Armitage,22,26,NR Sciver,10,HJ Armitage,12,vs Lightning (31-05-2021),NR Sciver & HJ Armitage (Northern Diamonds)
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,TT Beaumont & AJ Freeborn,37,44,TT Beaumont,17,AJ Freeborn,20,vs Northern Diamonds (31-05-2021),TT Beaumont & AJ Freeborn (Lightning)
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,KE Bryce & TT Beaumont,2,7,KE Bryce,1,TT Beaumont,1,vs Northern Diamonds (31-05-2021),KE Bryce & TT Beaumont (Lightning)
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,KL Gordon & S Munro,5,6,KL Gordon,5,S Munro,0,vs Northern Diamonds (31-05-2021),KL Gordon & S Munro (Lightning)
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,KL Gordon & Y Graves,28,30,KL Gordon,14,Y Graves,14,vs Northern Diamonds (31-05-2021),KL Gordon & Y Graves (Lightning)
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,LF Higham & TT Beaumont,4,6,LF Higham,1,TT Beaumont,3,vs Northern Diamonds (31-05-2021),LF Higham & TT Beaumont (Lightning)
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,S Pai & ML Kirk,15,18,S Pai,9,ML Kirk,6,vs Northern Diamonds (31-05-2021),S Pai & ML Kirk (Lightning)
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,TT Beaumont & SJ Bryce,0,0,TT Beaumont,0,SJ Bryce,0,vs Northern Diamonds (31-05-2021),TT Beaumont & SJ Bryce (Lightning)
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,T Graves & ML Kirk,13,17,T Graves,5,ML Kirk,8,vs Northern Diamonds (31-05-2021),T Graves & ML Kirk (Lightning)
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,T Graves & Y Graves,14,17,T Graves,9,Y Graves,5,vs Northern Diamonds (31-05-2021),T Graves & Y Graves (Lightning)
1252268,2021,31-05-2021,2,Lightning,Northern Diamonds,ML Kirk & TT Beaumont,0,0,ML Kirk,0,TT Beaumont,0,vs Northern Diamonds (31-05-2021),ML Kirk & TT Beaumont (Lightning)
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,AE Jones & GM Davies,8,10,AE Jones,2,GM Davies,6,vs Western Storm (31-05-2021),AE Jones & GM Davies (Central Sparks)
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,AE Jones & M Home,65,80,AE Jones,47,M Home,18,vs Western Storm (31-05-2021),AE Jones & M Home (Central Sparks)
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,AE Jones & S Glenn,24,24,AE Jones,17,S Glenn,7,vs Western Storm (31-05-2021),AE Jones & S Glenn (Central Sparks)
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,E Jones & GM Davies,8,13,E Jones,5,GM Davies,3,vs Western Storm (31-05-2021),E Jones & GM Davies (Central Sparks)
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,IECM Wong & AE Jones,19,20,IECM Wong,7,AE Jones,12,vs Western Storm (31-05-2021),IECM Wong & AE Jones (Central Sparks)
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,GM Davies & Marie Kelly,13,18,GM Davies,6,Marie Kelly,7,vs Western Storm (31-05-2021),GM Davies & Marie Kelly (Central Sparks)
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,RA Fackrell & AE Jones,61,62,RA Fackrell,11,AE Jones,50,vs Western Storm (31-05-2021),RA Fackrell & AE Jones (Central Sparks)
1252269,2021,31-05-2021,1,Central Sparks,Western Storm,S Butler & AE Jones,62,68,S Butler,27,AE Jones,35,vs Western Storm (31-05-2021),S Butler & AE Jones (Central Sparks)
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,DR Gibson & FMK Morris,22,23,DR Gibson,18,FMK Morris,4,vs Central Sparks (31-05-2021),DR Gibson & FMK Morris (Western Storm)
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,FMK Morris & A Shrubsole,30,30,FMK Morris,17,A Shrubsole,13,vs Central Sparks (31-05-2021),FMK Morris & A Shrubsole (Western Storm)
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,FMK Morris & N Harvey,0,0,FMK Morris,0,N Harvey,0,vs Central Sparks (31-05-2021),FMK Morris & N Harvey (Western Storm)
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,FMK Morris & NAJ Wraith,0,0,FMK Morris,0,NAJ Wraith,0,vs Central Sparks (31-05-2021),FMK Morris & NAJ Wraith (Western Storm)
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,L Filer & N Harvey,0,0,L Filer,0,N Harvey,0,vs Central Sparks (31-05-2021),L Filer & N Harvey (Western Storm)
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,LA Parfitt & HC Knight,95,102,LA Parfitt,36,HC Knight,59,vs Central Sparks (31-05-2021),LA Parfitt & HC Knight (Western Storm)
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,N Harvey & MJ Robbins,6,7,N Harvey,5,MJ Robbins,1,vs Central Sparks (31-05-2021),N Harvey & MJ Robbins (Western Storm)
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,NAJ Wraith & GM Hennessy,2,2,NAJ Wraith,2,GM Hennessy,0,vs Central Sparks (31-05-2021),NAJ Wraith & GM Hennessy (Western Storm)
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,GM Hennessy & SN Luff,9,9,GM Hennessy,4,SN Luff,5,vs Central Sparks (31-05-2021),GM Hennessy & SN Luff (Western Storm)
1252269,2021,31-05-2021,2,Western Storm,Central Sparks,SN Luff & LA Parfitt,77,81,SN Luff,22,LA Parfitt,55,vs Central Sparks (31-05-2021),SN Luff & LA Parfitt (Western Storm)
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,BF Smith & A Capsey,10,10,BF Smith,9,A Capsey,1,vs Southern Vipers (31-05-2021),BF Smith & A Capsey (South East Stars)
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,A Cranstone & GJ Gibbs,16,18,A Cranstone,10,GJ Gibbs,6,vs Southern Vipers (31-05-2021),A Cranstone & GJ Gibbs (South East Stars)
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,A Cranstone & KE White,32,35,A Cranstone,21,KE White,11,vs Southern Vipers (31-05-2021),A Cranstone & KE White (South East Stars)
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,BF Smith & AN Davidson-Richards,2,2,BF Smith,2,AN Davidson-Richards,0,vs Southern Vipers (31-05-2021),BF Smith & AN Davidson-Richards (South East Stars)
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,FR Davies & D Gregory,6,7,FR Davies,5,D Gregory,1,vs Southern Vipers (31-05-2021),FR Davies & D Gregory (South East Stars)
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,GJ Gibbs & BF Smith,41,41,GJ Gibbs,23,BF Smith,18,vs Southern Vipers (31-05-2021),GJ Gibbs & BF Smith (South East Stars)
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,FR Davies & NE Farrant,2,3,FR Davies,2,NE Farrant,0,vs Southern Vipers (31-05-2021),FR Davies & NE Farrant (South East Stars)
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,NE Farrant & KE White,2,2,NE Farrant,1,KE White,1,vs Southern Vipers (31-05-2021),NE Farrant & KE White (South East Stars)
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,R Southby & NE Farrant,6,7,R Southby,4,NE Farrant,2,vs Southern Vipers (31-05-2021),R Southby & NE Farrant (South East Stars)
1252270,2021,31-05-2021,1,South East Stars,Southern Vipers,SIR Dunkley & BF Smith,12,12,SIR Dunkley,0,BF Smith,12,vs Southern Vipers (31-05-2021),SIR Dunkley & BF Smith (South East Stars)
1252270,2021,31-05-2021,2,Southern Vipers,South East Stars,CE Dean & DN Wyatt,3,4,CE Dean,2,DN Wyatt,1,vs South East Stars (31-05-2021),CE Dean & DN Wyatt (Southern Vipers)
1252270,2021,31-05-2021,2,Southern Vipers,South East Stars,GA Elwiss & DN Wyatt,83,87,GA Elwiss,45,DN Wyatt,38,vs South East Stars (31-05-2021),GA Elwiss & DN Wyatt (Southern Vipers)
1252270,2021,31-05-2021,2,Southern Vipers,South East Stars,GL Adams & DN Wyatt,15,17,GL Adams,6,DN Wyatt,9,vs South East Stars (31-05-2021),GL Adams & DN Wyatt (Southern Vipers)
1252270,2021,31-05-2021,2,Southern Vipers,South East Stars,ME Bouchier & DN Wyatt,29,30,ME Bouchier,13,DN Wyatt,16,vs South East Stars (31-05-2021),ME Bouchier & DN Wyatt (Southern Vipers)
1252271,2021,31-05-2021,1,Thunder,Sunrisers,A Hartley & DL Collins,0,0,A Hartley,0,DL Collins,0,vs Sunrisers (31-05-2021),A Hartley & DL Collins (Thunder)
1252271,2021,31-05-2021,1,Thunder,Sunrisers,E Threlkeld & GEB Boyce,23,28,E Threlkeld,13,GEB Boyce,10,vs Sunrisers (31-05-2021),E Threlkeld & GEB Boyce (Thunder)
1252271,2021,31-05-2021,1,Thunder,Sunrisers,EL Lamb & GEB Boyce,33,44,EL Lamb,18,GEB Boyce,15,vs Sunrisers (31-05-2021),EL Lamb & GEB Boyce (Thunder)
1252271,2021,31-05-2021,1,Thunder,Sunrisers,GEB Boyce & P Cleary,44,45,GEB Boyce,33,P Cleary,11,vs Sunrisers (31-05-2021),GEB Boyce & P Cleary (Thunder)
1252271,2021,31-05-2021,1,Thunder,Sunrisers,HE Jones & DL Collins,5,5,HE Jones,2,DL Collins,3,vs Sunrisers (31-05-2021),HE Jones & DL Collins (Thunder)
1252271,2021,31-05-2021,1,Thunder,Sunrisers,KL Cross & GEB Boyce,36,38,KL Cross,29,GEB Boyce,7,vs Sunrisers (31-05-2021),KL Cross & GEB Boyce (Thunder)
1252271,2021,31-05-2021,1,Thunder,Sunrisers,L Marshall & KL Cross,27,40,L Marshall,13,KL Cross,14,vs Sunrisers (31-05-2021),L Marshall & KL Cross (Thunder)
1252271,2021,31-05-2021,1,Thunder,Sunrisers,L Marshall & DL Collins,0,0,L Marshall,0,DL Collins,0,vs Sunrisers (31-05-2021),L Marshall & DL Collins (Thunder)
1252271,2021,31-05-2021,1,Thunder,Sunrisers,N Brown & GEB Boyce,24,24,N Brown,7,GEB Boyce,17,vs Sunrisers (31-05-2021),N Brown & GEB Boyce (Thunder)
1252271,2021,31-05-2021,1,Thunder,Sunrisers,S Ecclestone & GEB Boyce,21,23,S Ecclestone,12,GEB Boyce,9,vs Sunrisers (31-05-2021),S Ecclestone & GEB Boyce (Thunder)
1252271,2021,31-05-2021,2,Sunrisers,Thunder,AD Carr & AJ Macleod,0,0,AD Carr,0,AJ Macleod,0,vs Thunder (31-05-2021),AD Carr & AJ Macleod (Sunrisers)
1252271,2021,31-05-2021,2,Sunrisers,Thunder,AJ Macleod & CL Griffith,33,37,AJ Macleod,11,CL Griffith,22,vs Thunder (31-05-2021),AJ Macleod & CL Griffith (Sunrisers)
1252271,2021,31-05-2021,2,Sunrisers,Thunder,FC Wilson & AJ Macleod,66,72,FC Wilson,39,AJ Macleod,27,vs Thunder (31-05-2021),FC Wilson & AJ Macleod (Sunrisers)
1252271,2021,31-05-2021,2,Sunrisers,Thunder,FC Wilson & MK Villiers,8,9,FC Wilson,8,MK Villiers,0,vs Thunder (31-05-2021),FC Wilson & MK Villiers (Sunrisers)
1252271,2021,31-05-2021,2,Sunrisers,Thunder,G Scrivens & FC Wilson,0,0,G Scrivens,0,FC Wilson,0,vs Thunder (31-05-2021),G Scrivens & FC Wilson (Sunrisers)
1252271,2021,31-05-2021,2,Sunrisers,Thunder,KS Castle & GKS Gole,23,25,KS Castle,8,GKS Gole,15,vs Thunder (31-05-2021),KS Castle & GKS Gole (Sunrisers)
1252271,2021,31-05-2021,2,Sunrisers,Thunder,G Scrivens & J Gardner,36,37,G Scrivens,19,J Gardner,17,vs Thunder (31-05-2021),G Scrivens & J Gardner (Sunrisers)
1252271,2021,31-05-2021,2,Sunrisers,Thunder,KS Castle & J Gardner,9,10,KS Castle,4,J Gardner,5,vs Thunder (31-05-2021),KS Castle & J Gardner (Sunrisers)
1252271,2021,31-05-2021,2,Sunrisers,Thunder,FC Wilson & ND Dattani,8,9,FC Wilson,3,ND Dattani,5,vs Thunder (31-05-2021),FC Wilson & ND Dattani (Sunrisers)
1252271,2021,31-05-2021,2,Sunrisers,Thunder,KS Castle & Sonali Patel,6,12,KS Castle,1,Sonali Patel,5,vs Thunder (31-05-2021),KS Castle & Sonali Patel (Sunrisers)
1252272,2021,05-06-2021,1,Western Storm,South East Stars,N Harvey & A Shrubsole,12,13,N Harvey,1,A Shrubsole,11,vs South East Stars (05-06-2021),N Harvey & A Shrubsole (Western Storm)
1252272,2021,05-06-2021,1,Western Storm,South East Stars,DR Gibson & NAJ Wraith,26,28,DR Gibson,12,NAJ Wraith,14,vs South East Stars (05-06-2021),DR Gibson & NAJ Wraith (Western Storm)
1252272,2021,05-06-2021,1,Western Storm,South East Stars,GM Hennessy & SN Luff,14,20,GM Hennessy,8,SN Luff,6,vs South East Stars (05-06-2021),GM Hennessy & SN Luff (Western Storm)
1252272,2021,05-06-2021,1,Western Storm,South East Stars,HC Knight & FMK Morris,29,33,HC Knight,23,FMK Morris,6,vs South East Stars (05-06-2021),HC Knight & FMK Morris (Western Storm)
1252272,2021,05-06-2021,1,Western Storm,South East Stars,SN Luff & LA Parfitt,21,23,SN Luff,12,LA Parfitt,9,vs South East Stars (05-06-2021),SN Luff & LA Parfitt (Western Storm)
1252272,2021,05-06-2021,1,Western Storm,South East Stars,N Harvey & MJ Robbins,6,6,N Harvey,4,MJ Robbins,2,vs South East Stars (05-06-2021),N Harvey & MJ Robbins (Western Storm)
1252272,2021,05-06-2021,1,Western Storm,South East Stars,NAJ Wraith & A Shrubsole,19,20,NAJ Wraith,3,A Shrubsole,16,vs South East Stars (05-06-2021),NAJ Wraith & A Shrubsole (Western Storm)
1252272,2021,05-06-2021,1,Western Storm,South East Stars,SN Luff & NAJ Wraith,9,11,SN Luff,5,NAJ Wraith,4,vs South East Stars (05-06-2021),SN Luff & NAJ Wraith (Western Storm)
1252272,2021,05-06-2021,1,Western Storm,South East Stars,HC Knight & SN Luff,82,91,HC Knight,50,SN Luff,32,vs South East Stars (05-06-2021),HC Knight & SN Luff (Western Storm)
1252272,2021,05-06-2021,2,South East Stars,Western Storm,SIR Dunkley & A Capsey,20,22,SIR Dunkley,13,A Capsey,7,vs Western Storm (05-06-2021),SIR Dunkley & A Capsey (South East Stars)
1252272,2021,05-06-2021,2,South East Stars,Western Storm,A Cranstone & KE White,4,4,A Cranstone,0,KE White,4,vs Western Storm (05-06-2021),A Cranstone & KE White (South East Stars)
1252272,2021,05-06-2021,2,South East Stars,Western Storm,AN Davidson-Richards & SIR Dunkley,148,154,AN Davidson-Richards,83,SIR Dunkley,65,vs Western Storm (05-06-2021),AN Davidson-Richards & SIR Dunkley (South East Stars)
1252272,2021,05-06-2021,2,South East Stars,Western Storm,BF Smith & AN Davidson-Richards,30,32,BF Smith,21,AN Davidson-Richards,9,vs Western Storm (05-06-2021),BF Smith & AN Davidson-Richards (South East Stars)
1252272,2021,05-06-2021,2,South East Stars,Western Storm,KE White & SIR Dunkley,29,37,KE White,15,SIR Dunkley,14,vs Western Storm (05-06-2021),KE White & SIR Dunkley (South East Stars)
