match_id,bowler,bowler_labels,overcounts,runs_conceded,econ_rate,message,wicketcounts,bowling_average,bowler_strikerate
1252290,GM Hennessy,GM Hennessy (Western Storm),8,45,5.62,vs Sunrisers (18/09/2021),2,22.5,24.0
1252290,L Filer,L Filer (Western Storm),5,29,5.8,vs Sunrisers (18/09/2021),,,
1252290,LA Parfitt,LA Parfitt (Western Storm),3,17,5.67,vs Sunrisers (18/09/2021),,,
1252290,N Harvey,N Harvey (Western Storm),10,46,4.6,vs Sunrisers (18/09/2021),2,23.0,30.0
1252290,G Scrivens,G Scrivens (Sunrisers),9,64,7.11,vs Western Storm (18/09/2021),,,
1252290,J Gardner,J Gardner (Sunrisers),3,18,6.0,vs Western Storm (18/09/2021),,,
1252290,KL Coppack,KL Coppack (Sunrisers),9,57,6.33,vs Western Storm (18/09/2021),1,57.0,54.0
1252290,KS Castle,KS Castle (Sunrisers),7,37,5.29,vs Western Storm (18/09/2021),1,37.0,42.0
1252290,MK Villiers,MK Villiers (Sunrisers),10,39,3.9,vs Western Storm (18/09/2021),2,19.5,30.0
1252290,ND Dattani,ND Dattani (Sunrisers),5,31,6.2,vs Western Storm (18/09/2021),,,
1252290,Sonali Patel,Sonali Patel (Sunrisers),8,56,7.0,vs Western Storm (18/09/2021),,,
1252291,CM Taylor,CM Taylor (Southern Vipers),4,33,8.25,vs Northern Diamonds (18/09/2021),,,
1252291,GA Elwiss,GA Elwiss (Southern Vipers),10,43,4.3,vs Northern Diamonds (18/09/2021),1,43.0,60.0
1252291,GL Adams,GL Adams (Southern Vipers),7,36,5.14,vs Northern Diamonds (18/09/2021),1,36.0,42.0
1252291,LK Bell,LK Bell (Southern Vipers),10,29,2.9,vs Northern Diamonds (18/09/2021),2,14.5,30.0
1252291,ME Bouchier,ME Bouchier (Southern Vipers),3,20,6.67,vs Northern Diamonds (18/09/2021),1,20.0,18.0
1252291,PJ Scholfield,PJ Scholfield (Southern Vipers),8,35,4.38,vs Northern Diamonds (18/09/2021),2,17.5,24.0
1252291,TG Norris,TG Norris (Southern Vipers),7,57,8.14,vs Northern Diamonds (18/09/2021),1,57.0,42.0
1252291,BA Langston,BA Langston (Northern Diamonds),9,26,2.89,vs Southern Vipers (18/09/2021),,,
1252291,EF Telford,EF Telford (Northern Diamonds),2,17,8.5,vs Southern Vipers (18/09/2021),,,
1252291,HJ Armitage,HJ Armitage (Northern Diamonds),8,52,6.5,vs Southern Vipers (18/09/2021),,,
1252291,LCN Smith,LCN Smith (Northern Diamonds),10,73,7.3,vs Southern Vipers (18/09/2021),,,
1252291,PC Graham,PC Graham (Northern Diamonds),10,44,4.4,vs Southern Vipers (18/09/2021),3,14.67,20.0
1252291,R Slater,R Slater (Northern Diamonds),10,47,4.7,vs Southern Vipers (18/09/2021),,,
1252292,BA Langston,BA Langston (Northern Diamonds),10,29,2.9,vs Central Sparks (22/09/2021),2,14.5,30.0
1252292,HJ Armitage,HJ Armitage (Northern Diamonds),3,12,4.0,vs Central Sparks (22/09/2021),,,
1252292,KA Levick,KA Levick (Northern Diamonds),10,25,2.5,vs Central Sparks (22/09/2021),1,25.0,60.0
1252292,LCN Smith,LCN Smith (Northern Diamonds),10,25,2.5,vs Central Sparks (22/09/2021),2,12.5,30.0
1252292,PC Graham,PC Graham (Northern Diamonds),9,44,4.89,vs Central Sparks (22/09/2021),,,
1252292,R Slater,R Slater (Northern Diamonds),8,39,4.88,vs Central Sparks (22/09/2021),2,19.5,24.0
1252292,CK Boycott,CK Boycott (Central Sparks),3,23,7.67,vs Northern Diamonds (22/09/2021),,,
1252292,D Perrin,D Perrin (Central Sparks),1,10,10.0,vs Northern Diamonds (22/09/2021),,,
1252292,E Jones,E Jones (Central Sparks),1,8,8.0,vs Northern Diamonds (22/09/2021),,,
1252292,EL Arlott,EL Arlott (Central Sparks),9,35,3.89,vs Northern Diamonds (22/09/2021),2,17.5,27.0
1252292,GK Davis,GK Davis (Central Sparks),10,35,3.5,vs Northern Diamonds (22/09/2021),1,35.0,60.0
1252292,IECM Wong,IECM Wong (Central Sparks),3,30,10.0,vs Northern Diamonds (22/09/2021),,,
1252292,Marie Kelly,Marie Kelly (Central Sparks),2,9,4.5,vs Northern Diamonds (22/09/2021),1,9.0,12.0
1252292,RA Fackrell,RA Fackrell (Central Sparks),4,20,5.0,vs Northern Diamonds (22/09/2021),,,
1252293,CM Taylor,CM Taylor (Southern Vipers),10,26,2.6,vs Northern Diamonds (25/09/2021),2,13.0,30.0
1252293,GA Elwiss,GA Elwiss (Southern Vipers),7,25,3.57,vs Northern Diamonds (25/09/2021),1,25.0,42.0
1252293,GL Adams,GL Adams (Southern Vipers),10,35,3.5,vs Northern Diamonds (25/09/2021),4,8.75,15.0
1252293,LK Bell,LK Bell (Southern Vipers),10,46,4.6,vs Northern Diamonds (25/09/2021),,,
1252293,PJ Scholfield,PJ Scholfield (Southern Vipers),3,10,3.33,vs Northern Diamonds (25/09/2021),1,10.0,18.0
1252293,TG Norris,TG Norris (Southern Vipers),10,36,3.6,vs Northern Diamonds (25/09/2021),2,18.0,30.0
1252293,BA Langston,BA Langston (Northern Diamonds),10,40,4.0,vs Southern Vipers (25/09/2021),2,20.0,30.0
1252293,JL Gunn,JL Gunn (Northern Diamonds),10,31,3.1,vs Southern Vipers (25/09/2021),3,10.33,20.0
1252293,KA Levick,KA Levick (Northern Diamonds),10,20,2.0,vs Southern Vipers (25/09/2021),1,20.0,60.0
1252293,LCN Smith,LCN Smith (Northern Diamonds),10,40,4.0,vs Southern Vipers (25/09/2021),,,
1252293,PC Graham,PC Graham (Northern Diamonds),6,38,6.33,vs Southern Vipers (25/09/2021),1,38.0,36.0
1252293,R Slater,R Slater (Northern Diamonds),4,14,3.5,vs Southern Vipers (25/09/2021),,,
1229327,BA Langston,BA Langston (Northern Diamonds),6,30,5.8,vs Central Sparks (29/08/2020),2,15.0,18.0
1229327,KH Brunt,KH Brunt (Northern Diamonds),9,20,2.22,vs Central Sparks (29/08/2020),5,4.0,10.8
1229327,KA Levick,KA Levick (Northern Diamonds),10,43,4.3,vs Central Sparks (29/08/2020),1,43.0,60.0
1229327,JL Gunn,JL Gunn (Northern Diamonds),5,19,3.8,vs Central Sparks (29/08/2020),1,19.0,30.0
1229327,NR Sciver,NR Sciver (Northern Diamonds),5,16,3.2,vs Central Sparks (29/08/2020),,,
1229327,LCN Smith,LCN Smith (Northern Diamonds),4,9,2.25,vs Central Sparks (29/08/2020),,,
1229327,CK Boycott,CK Boycott (Central Sparks),1,5,5.0,vs Northern Diamonds (29/08/2020),1,5.0,6.0
1229327,IECM Wong,IECM Wong (Central Sparks),5,23,4.6,vs Northern Diamonds (29/08/2020),,,
1229327,EL Arlott,EL Arlott (Central Sparks),4,19,4.75,vs Northern Diamonds (29/08/2020),,,
1229327,EA Russell,EA Russell (Central Sparks),4,25,6.25,vs Northern Diamonds (29/08/2020),,,
1229327,S Glenn,S Glenn (Central Sparks),7,35,5.67,vs Northern Diamonds (29/08/2020),,,
1229327,Anisha Patel,Anisha Patel (Central Sparks),4,36,9.0,vs Northern Diamonds (29/08/2020),,,
1229328,S Munro,S Munro (Lightning),9,32,3.55,vs Thunder (29/08/2020),3,10.67,18.0
1229328,KL Gordon,KL Gordon (Lightning),9,30,3.33,vs Thunder (29/08/2020),1,30.0,54.0
1229328,LF Higham,LF Higham (Lightning),9,50,5.55,vs Thunder (29/08/2020),2,25.0,27.0
1229328,KE Bryce,KE Bryce (Lightning),7,18,2.57,vs Thunder (29/08/2020),,,
1229328,G Ballinger,G Ballinger (Lightning),5,21,4.2,vs Thunder (29/08/2020),,,
1229328,B Ellis,B Ellis (Lightning),8,28,3.5,vs Thunder (29/08/2020),,,
1229328,N Harman,N Harman (Lightning),3,20,6.66,vs Thunder (29/08/2020),,,
1229328,KL Cross,KL Cross (Thunder),7,26,3.71,vs Lightning (29/08/2020),1,26.0,42.0
1229328,N Brown,N Brown (Thunder),7,25,3.57,vs Lightning (29/08/2020),1,25.0,42.0
1229328,A Hartley,A Hartley (Thunder),6,35,5.83,vs Lightning (29/08/2020),2,17.5,18.0
1229328,S Ecclestone,S Ecclestone (Thunder),8,29,3.7,vs Lightning (29/08/2020),2,14.5,24.0
1229328,HE Jones,HE Jones (Thunder),6,17,2.83,vs Lightning (29/08/2020),1,17.0,36.0
1229328,EL Lamb,EL Lamb (Thunder),2,14,7.0,vs Lightning (29/08/2020),,,
